Affinity Row ID,Organization Id,Name,Website,Thesis Category (2024),Owners,Status,Total Funding Amount (EUR),Core Sector
173138158,282546631,9am.health,9am.health,Nutrition & Weight Loss,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,26550000.0,Healthcare
185930304,282211594,Dock,dock.us,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,5910000.0,Enterprise Software
184889348,268203674,Affect Therapeutics,affecttherapeutics.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,20910000.0,Healthcare
172593089,286515216,M7health,m7health.com,Provider Workflow Management,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,1590000.0,Enterprise Software
176183197,278664539,BranchCare,branchcare.com,Care Coordination / Navigation,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Healthcare
190480764,298420298,tenyour,tenyour.com,Personal Finance,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Fintech
190829124,286157930,Daymark Health,daymarkhealth.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Tracking,10450000.0,Healthcare
187860558,294204044,Canopy,canopyworks.com,Compliance & Security,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
173079219,299261023,Caremaze,caremaze.ai,Care Coordination / Navigation,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
190783859,291801420,Zus Health,zushealth.com,EHRs & Data Systems,Colin Tobias <colin@sempervirensvc.com>,Tracking,67270000.0,Healthcare
178992867,300151134,Harmonyforstaffing,harmonyforstaffing.com,AI Co-Pilots,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Enterprise Software
176295548,280818854,Neura Health,neurahealth.co,Neurological & Brain Health,Robby Peters <robby@sempervirensvc.com>,Tracking,11360000.0,Healthcare
184974583,254658379,PIN,pin.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,2730000.0,Enterprise Software
190053633,293227094,SigIQ.ai,sigiq.ai,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Looking for Intro,8640000.0,Enterprise Software
190053623,284489875,Baton Market,batonmarket.com,B2B Payments,Allison Baum Gates <allison@sempervirensvc.com>,Looking for Intro,14180000.0,Enterprise Software
190053563,291086695,Brightwave,brightwave.io,Financial Infrastructure,Allison Baum Gates <allison@sempervirensvc.com>,Looking for Intro,19090000.0,Fintech
187988390,301101812,Kadance,kadance.com,Consumer Insurtech,Raquel Scott <raquel@sempervirensvc.com>,Network Pulse Check,"",Fintech
186611219,286145597,Hera Fertility,herafertility.co,Speciality Telemedicine,Raquel Scott <raquel@sempervirensvc.com>,Tracking,250000.0,Healthcare
165187558,296083342,Speaksage – AI for Leadership Development,speaksage.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Hot List,"",Enterprise Software
188033196,282936638,Salvo Health,salvohealth.com,Provider Workflow Management,Colin Tobias <colin@sempervirensvc.com>,Looking for Intro,14090000.0,Healthcare
187946352,296988899,lume,join-lume.com,Performance Management,Allison Baum Gates <allison@sempervirensvc.com>,Meeting,450000.0,Enterprise Software
187926525,301448488,Aura,,Performance Management,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
187925358,296797173,Kerplunk,kerplunk.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
187491605,291962380,SonicJobs,sonicjobs.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
184138624,300560090,Getjolly,getjolly.co,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
183668631,292386087,Coming Soon,vedatrials.com,Clinical AI,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
186595814,301256780,Watercooler,watercooler.ai,Core HR,Raquel Scott <raquel@sempervirensvc.com>,Not Active,"",Enterprise Software
186837219,301287779,Keyvoon,,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
184217328,294161335,CatchBio,catchbio.com,Cancer & Oncology,Allison Baum Gates <allison@sempervirensvc.com>,Hot List,"",Healthcare
187213721,292527498,Pi Health,pihealth.ai,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,27270000.0,Healthcare
184893735,285047778,Oatmeal Health,oatmealhealth.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Not Active,"",Healthcare
187223212,32362547,Freenome,freenome.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Not Active,965090000.0,Healthcare
187223194,1625842,CancerIQ,canceriq.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,18180000.0,Healthcare
157888780,285217153,Teal Health,teal-health.org,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Hot List,"",Healthcare
183099760,293201102,Covered,coveredhealth.ai,Healthcare Payments,Raquel Scott <raquel@sempervirensvc.com>,To Pass,"",Healthcare
187219733,262709267,Vara,vara.ai,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,18500000.0,Healthcare
186802320,298924248,taxo (yc s24),taxo.ai,EHRs & Data Systems,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,4550000.0,Healthcare
186802292,297888000,pharos.health,pharos.health,EHRs & Data Systems,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,4550000.0,Healthcare
186802284,287512815,Numeric,numeric.io,Business FP&A,Raquel Scott <raquel@sempervirensvc.com>,Tracking,37730000.0,Fintech
186802262,294040681,Haven,usehaven.com,Business FP&A,Raquel Scott <raquel@sempervirensvc.com>,Tracking,"",Fintech
186802259,299652767,grove ai,grovetrials.com,Clinical AI,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,4450000.0,Healthcare
186802229,295382773,BRM,brm.ai,Business FP&A,Raquel Scott <raquel@sempervirensvc.com>,Tracking,13640000.0,Enterprise Software
186770221,3940417,iSono Health,isonohealth.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Tracking,3290000.0,Healthcare
186764800,301267252,Leela,withleela.com,Provider Workflow Management,Allison Baum Gates <allison@sempervirensvc.com>,Looking for Intro,"",Enterprise Software
186764724,300762092,Cara,hicara.com,Administrative AI,Allison Baum Gates <allison@sempervirensvc.com>,Looking for Intro,"",Enterprise Software
186632828,1802649,MEZZI,mezzi.com,AI Co-Pilots,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Fintech
184897967,296990605,OncoveryCare,oncoverycare.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Hot List,"",Healthcare
184980553,262973713,Daybreak Health,daybreakhealth.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,22700000.0,Healthcare
186451764,291590457,"Embie Clinic - Optimizing Fertility Treatments with Personalized, Connected Care",embieclinic.com,Women's Health,Raquel Scott <raquel@sempervirensvc.com>,Tracking,70000.0,Healthcare
186372791,1565512,Claimable,claimable.com,Financial Infrastructure,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Healthcare
183475143,293043267,Medzown,medzown.com,Speciality Telemedicine,Raquel Scott <raquel@sempervirensvc.com>,Not Active,"",Healthcare
169601755,279871841,Ascertain Technologies,ascertain.com,Administrative AI,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,100000000.0,Healthcare
183668639,299144565,carehero,gocarehero.com,Caregiving & Aging,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
183354826,289914948,Payscore,payscore.com,Compliance & Security,Raquel Scott <raquel@sempervirensvc.com>,Not Active,"",Fintech
185516477,279260375,Congruity Health,congruityhealth.com,Benefits Administration,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,1360000.0,Healthcare
186327784,301208565,Vet Dodo,vetdodo.com,Administrative AI,Allison Baum Gates <allison@sempervirensvc.com>,Looking for Intro,"",Enterprise Software
186182959,291560589,Worklik,wrklk.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
30872794,263705137,Heartbeat,heartbeat.chat,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
184138526,295186425,OscarAI,hioscar.ai,Administrative AI,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
185002269,284903278,Waterlily,joinwaterlily.com,Caregiving & Aging,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,6360000.0,Healthcare
184138595,161819156,Work And Mother,workandmother.com,Caregiving & Aging,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,3180000.0,Healthcare
42988020,282174609,Column Tax,columntax.com,Compensation Management,Robby Peters <robby@sempervirensvc.com>,GOF II Candidates,24360000.0,Enterprise Software
145385326,292518621,remitz.com,remitz.com,Healthcare Payments,Caribou Honig <caribou@sempervirensvc.com>,Not Active,"",Healthcare
185310754,296751084,ClaimsHero,getclaimable.com,Healthcare Payments,Colin Tobias <colin@sempervirensvc.com>,Looking for Intro,"",Healthcare
183678114,286756608,Jones,quitwithjones.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,13910000.0,Healthcare
184384241,298603256,Elsa,elsafertility.com,Speciality Telemedicine,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Healthcare
185018823,288787277,TeamBridge,teambridge.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Looking for Intro,25450000.0,Enterprise Software
185007247,292365791,Teamcast,teamcast.ai,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
128721530,284843897,Forge,forgeco.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,26810000.0,Enterprise Software
184896352,262096288,Bayesian Health,bayesianhealth.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Tracking,27480000.0,Healthcare
184895808,285153017,Azra_AI,azra-ai.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,"",Healthcare
184893723,294703335,Recursive Health,recursive.health,VBC Enablement,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,"",Healthcare
184887960,283991824,Sona,getsona.com,Productivity Tools,Colin Tobias <colin@sempervirensvc.com>,Looking for Intro,33360000.0,Enterprise Software
173131977,299509992,Accordance,accordance.ai,Business FP&A,Raquel Scott <raquel@sempervirensvc.com>,Tracking,"",Enterprise Software
184884738,290176191,Protyon,protyon.tech,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Tracking,600000.0,Healthcare
184594158,285974868,Mamotest,mamotest.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,4450000.0,Healthcare
184594000,289544589,Leal Health,leal.health,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Looking for Intro,48820000.0,Healthcare
184840694,290764748,Pelagohealth,pelagohealth.com,Behavioral Health,Raquel Scott <raquel@sempervirensvc.com>,Portfolio,"",Healthcare
184594021,164007019,Ezra,ezra.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Tracking,53450000.0,Healthcare
183099468,288359121,CuraFi,curafi.com,Pharmacies & Fulfillment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,1640000.0,Healthcare
172429264,299278205,Mystance,mystance.co,Chronic Condition Management (non-Diabetes),Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Healthcare
148464596,291197403,OneImaging,oneimaging.com,Chronic Condition Management (non-Diabetes),Colin Tobias <colin@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Portfolio,910000.0,Healthcare
45074714,282902079,Delfina,delfina.com,Women's Health,Colin Tobias <colin@sempervirensvc.com>,Portfolio,20000000.0,Healthcare
159002641,294205102,Bluespine,bluespine.io,Healthcare Payments,Colin Tobias <colin@sempervirensvc.com>,Hot List,6550000.0,Healthcare
183678062,289032328,Ventricle Health,ventriclehealth.com,Heart Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,7270000.0,Healthcare
172988272,296478344,Defiant Health,defianthealth.com,Speciality Telemedicine,Colin Tobias <colin@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Tracking,"",Healthcare
176305443,293838009,Guidehealth,guidehealth.com,VBC Enablement,Colin Tobias <colin@sempervirensvc.com>,Not Active,12730000.0,Healthcare
43329329,265098958,Frame Fertility,framefertility.com,Women's Health,Allison Baum Gates <allison@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Tracking,2550000.0,Healthcare
19249251,262808184,Origin,theoriginway.com,Women's Health,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Healthcare
183677723,299158489,healthelements.ai,healthelements.ai,Healthcare Payments,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Healthcare
184071765,287884025,Multiply,withmultiply.com,Consumer Insurtech,Robby Peters <robby@sempervirensvc.com>,Meeting,"",Fintech
44729455,142375425,Flume Health,flumehealth.com,Care Coordination / Navigation,Colin Tobias <colin@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Network Pulse Check,36500000.0,Healthcare
183682484,299168789,Radical Health,radicalhealth.ai,Cancer & Oncology,Colin Tobias <colin@sempervirensvc.com>,Looking for Intro,"",Healthcare
171017806,295098345,Exceeds AI,exceeds.ai,Performance Management,Allison Baum Gates <allison@sempervirensvc.com>,Portfolio,"",Enterprise Software
178291587,292304206,Sully.ai,sully.ai,AI Co-Pilots,Allison Baum Gates <allison@sempervirensvc.com>,Portfolio,"",Enterprise Software
183678030,296093772,Nora,thenoracollective.com,Women's Health,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Healthcare
183677668,297913268,limo health,limohealth.com,AI Co-Pilots,Allison Baum Gates <allison@sempervirensvc.com>,Looking for Intro,"",Healthcare
168185208,6752559,Jyve,jyve.com,Sourcing And Recruitment,Raquel Scott <raquel@sempervirensvc.com>,Not Active,68180000.0,Enterprise Software
171018522,298234116,Gopromptless,gopromptless.ai,AI Co-Pilots,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
151031570,286844169,Elion,elion.health,Provider Workflow Management,Raquel Scott <raquel@sempervirensvc.com>,Tracking,5260000.0,Healthcare
168621461,289647632,Cerula Care,cerulacare.com,Cancer & Oncology,Raquel Scott <raquel@sempervirensvc.com>,Not Active,3360000.0,Healthcare
183352319,287585175,Arvo Consultoria Empresarial,arvo.com.br,Administrative AI,Allison Baum Gates <allison@sempervirensvc.com>,Hot List,4030000.0,Fintech
183475734,282864365,Wesper,wesper.co,Neurological & Brain Health,Raquel Scott <raquel@sempervirensvc.com>,Meeting,14590000.0,Healthcare
183356483,285194264,Autonomize,autonomize.ai,Administrative AI,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,3640000.0,Healthcare
179636207,223872155,Bond,ourbond.com,Compliance & Security,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,41750000.0,Enterprise Software
151031660,284499427,Reverence,reverencecare.com,AI Co-Pilots,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,8640000.0,Healthcare
170891075,225108822,EtherMed AI,ethermed.ai,Provider Workflow Management,Raquel Scott <raquel@sempervirensvc.com>,Not Active,"",Healthcare
169164097,285855111,Upduo,upduo.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,3640000.0,Enterprise Software
175935214,299513178,Claraguide,claraguide.com,Provider Workflow Management,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
177609789,297861243,excelr8,exlr8.ai,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
177634150,296549677,Kaliper Health,kaliperhealth.com,AI Co-Pilots,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
123056624,286983351,When Insurance,forwhen.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Hot List,5710000.0,Enterprise Software
176238746,294132441,VoiceCare,voicecare.ai,AI Co-Pilots,Colin Tobias <colin@sempervirensvc.com>,Tracking,3500000.0,Healthcare
179929133,289183009,Perry,joinperry.com,Payroll,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Fintech
174158765,265079365,Enaia,enaia.co,AI Co-Pilots,Allison Baum Gates <allison@sempervirensvc.com>,Hot List,1550000.0,Enterprise Software
176238612,300092221,J2 Health,j2health.com,EHRs & Data Systems,Colin Tobias <colin@sempervirensvc.com>,Not Active,4090000.0,Healthcare
15987874,212125859,Level,level.com,Compensation Management,Colin Tobias <colin@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Not Active,28000000.0,Enterprise Software
173285743,296957481,Winslow,usewinslow.com,AI Co-Pilots,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
178305242,284954073,Connective Health,connectivehealth.io,General & Primary Care,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,"",Healthcare
169293808,291970603,Spiraldot Health,spiraldothealth.com,AI Co-Pilots,Colin Tobias <colin@sempervirensvc.com>,Tracking,230000.0,Healthcare
177967384,297939792,felt,feltclinic.com,Speciality Telemedicine,Colin Tobias <colin@sempervirensvc.com>,Hot List,"",Healthcare
141324354,146197243,Mursion,mursion.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,36360000.0,Enterprise Software
